blockNum,rt,response,subj_idx,conflict,ics,starting_trial
1,0.727829642,1,1,1,1,0
1,0.536418447,1,1,0,1,0
1,0.708015788,1,1,1,1,0
1,0.53819075,1,1,0,1,0
1,0.650617726,1,1,1,1,0
1,0.496811601,1,1,0,1,0
1,0.770926475,1,1,1,1,0
1,0.573699256,1,1,0,1,0
1,0.972676009,1,1,1,1,0
1,0.602158652,1,1,0,1,0
1,0.637933037,1,1,1,1,0
1,0.583214263,1,1,0,1,0
1,0.574839164,1,1,0,1,0
1,0.656081756,1,1,1,1,0
1,0.571441074,1,1,0,1,0
1,0.738618349,1,1,1,1,0
1,0.534494816,1,1,0,1,0
1,0.73912919,1,1,1,1,0
1,0.571823505,1,1,0,1,0
1,0.60484974,1,1,0,1,0
1,0.721736009,1,1,1,1,0
1,0.666920601,1,1,1,1,0
1,0.524534504,1,1,0,1,0
1,0.657895552,1,1,1,1,0
1,0.53759576,1,1,0,1,0
1,0.530869028,1,1,0,1,0
1,0.81142499,1,1,1,1,0
1,0.616664321,1,1,1,1,0
1,0.546862383,1,1,0,1,0
1,0.771057573,1,2,0,0,1
1,0.761734623,1,2,1,0,0
1,0.633196722,1,2,0,0,0
1,0.622231685,1,2,0,0,0
1,0.921733248,1,2,1,0,0
1,0.502566039,1,2,0,0,0
1,0.582576423,1,2,0,0,0
1,0.87542599,1,2,1,0,0
1,1.362233056,1,2,1,0,0
1,0.521471252,1,2,0,0,0
1,0.674267885,1,2,0,0,0
1,0.741530347,1,2,1,0,0
1,0.901317895,1,2,1,0,0
1,0.499001728,1,2,0,0,0
1,0.553222162,1,2,0,0,0
1,0.834276295,1,2,1,0,0
1,0.514401478,1,2,0,0,0
1,0.769178472,1,2,1,0,0
1,0.558550989,1,2,0,0,0
1,0.607517869,1,2,0,0,0
1,0.565101282,1,2,1,0,0
1,0.576097066,1,2,0,0,0
1,0.762676082,1,2,1,0,0
1,0.721798952,1,2,0,0,0
1,0.456164873,1,2,0,0,0
1,0.775210746,1,2,1,0,0
1,0.539386152,1,2,0,0,0
1,0.759829997,1,2,1,0,0
1,0.57060526,1,2,0,0,0
1,0.484267707,1,2,0,0,0
1,0.902581569,1,2,1,0,0
1,0.653582626,1,2,0,0,0
1,0.827446432,1,2,1,0,0
1,0.913005388,1,2,1,0,0
1,0.756352684,1,2,0,0,0
1,0.796846559,1,2,1,0,0
1,0.554726414,1,2,0,0,0
1,0.800654517,1,2,1,0,0
1,0.786256861,1,2,0,0,0
1,0.501210254,1,2,0,0,0
1,0.797532919,1,2,1,0,0
1,0.682922595,1,2,0,0,0
1,0.730009915,1,2,0,0,0
1,0.798756165,1,2,1,0,0
1,1.280154238,1,2,1,0,0
1,0.69045925,1,2,0,0,0
1,0.841993251,1,2,1,0,0
1,0.951724755,1,2,1,0,0
1,0.588781106,1,2,0,0,0
1,0.813769626,1,2,1,0,0
1,0.557902261,1,2,0,0,0
1,0.852386172,1,2,1,0,0
1,0.752013097,1,2,0,0,0
1,0.955859976,1,2,1,0,0
1,0.635069616,1,2,0,0,0
1,0.838185624,1,2,1,0,0
1,0.870188905,1,2,1,0,0
1,0.742715993,1,2,0,0,0
1,0.80622203,1,2,1,0,0
1,0.87156524,1,2,1,0,0
1,0.80947185,1,2,0,0,0
1,0.820325816,1,2,1,0,0
1,0.73538885,1,2,1,0,0
1,0.656297934,1,2,0,0,0
1,1.08006183,1,2,1,0,0
1,0.748788901,1,2,1,0,0
1,0.669823616,1,2,0,0,0
1,1.004685517,1,2,1,0,0
1,1.227422735,1,2,1,0,0
1,0.723958052,1,2,0,0,0
1,0.905670488,1,2,1,0,0
1,0.599228232,1,2,0,0,0
1,0.626178779,1,2,0,0,0
1,0.769642667,1,2,1,0,0
1,0.693992642,1,2,0,0,0
1,0.531284675,1,2,0,0,0
1,0.915056782,1,2,1,0,0
1,0.760100178,1,2,0,0,0
1,0.683583378,1,2,0,0,0
1,1.082771815,1,2,1,0,0
1,0.934487321,1,2,1,0,0
1,1.103040778,1,2,0,0,0
1,0.733753528,1,2,0,0,0
1,1.14147299,1,2,1,0,0
1,0.634997885,1,2,0,0,0
1,0.712033504,1,2,0,0,0
1,0.96082139,1,2,1,0,0
1,0.588797741,1,2,0,0,0
1,0.950761513,1,2,1,0,0
1,0.611600264,1,2,0,0,0
1,1.026648828,1,2,1,0,0
1,0.580585666,1,2,0,0,0
1,0.896132692,1,2,1,0,0
1,0.680965237,1,2,0,0,0
1,0.739098941,1,2,0,0,0
1,0.854229042,1,2,1,0,0
1,0.556600858,1,2,0,0,0
1,1.074625296,1,2,1,0,0
1,0.891131098,1,2,1,0,0
1,0.71809063,1,2,0,0,0
1,1.082554983,1,2,1,0,0
1,0.645727932,1,2,0,0,0
1,1.258764939,1,2,1,0,0
1,0.651418494,1,2,0,0,0
1,0.881357096,1,2,1,0,0
1,1.203195162,1,2,1,0,0
1,0.826720018,1,2,0,0,0
1,0.63643799,1,2,0,0,0
1,0.84290779,1,2,1,0,0
1,0.567466465,1,2,0,0,0
1,0.89932129,1,2,1,0,0
1,0.588617354,1,2,0,0,0
1,0.541472051,1,2,0,0,0
1,0.80596099,1,2,1,0,0
1,0.627641491,1,2,0,0,0
1,0.560972965,1,2,0,0,0
1,0.885030386,1,2,1,0,0
1,0.548278486,1,2,0,0,0
1,0.862535756,1,2,1,0,0
1,0.721108681,1,2,0,0,0
1,0.852851147,1,2,1,0,0
1,0.594443508,1,2,0,0,0
1,1.258477558,1,2,1,0,0
1,0.80647138,1,2,0,0,0
1,0.9683846,1,2,1,0,0
1,0.947199811,1,2,1,0,0
1,0.719877658,1,2,0,0,0
1,1.014060955,1,2,1,0,0
1,0.979506953,1,2,1,0,0
1,0.625928372,1,2,0,0,0
1,0.784613294,1,2,1,0,0
1,0.723897104,1,2,0,0,0
1,0.766913098,1,2,1,0,0
1,0.68633694,1,2,1,0,0
1,0.796806214,1,2,0,0,0
1,0.895105565,1,2,1,0,0
1,0.536746166,1,2,0,0,0
1,1.132215679,1,2,1,0,0
1,0.78110755,1,2,1,0,0
1,0.585788914,1,2,0,0,0
1,0.885373941,1,2,1,0,0
1,0.956035787,1,2,1,0,0
1,0.978134621,1,2,0,0,0
1,0.980750852,1,2,1,0,0
1,0.721772128,1,2,1,1,1
1,0.831336357,1,2,1,1,0
1,0.577356889,1,2,0,1,0
1,0.989230742,1,2,1,1,0
1,1.178474702,1,2,1,1,0
1,0.620514366,1,2,0,1,0
1,0.591398186,1,2,1,1,0
1,0.693053377,1,2,0,1,0
1,0.756138029,1,2,1,1,0
1,0.790384172,1,2,0,1,0
1,0.861341508,1,2,1,1,0
1,0.952775633,1,2,1,1,0
1,0.715268787,1,2,0,1,0
1,0.728781308,1,2,1,1,0
1,0.664804211,1,2,0,1,0
1,0.627802215,1,2,0,1,0
1,0.87131635,1,2,1,1,0
1,0.95573773,1,2,1,1,0
1,0.584906972,1,2,0,1,0
1,0.903556652,1,2,1,1,0
1,0.765232246,1,2,1,1,0
1,0.964673673,1,2,0,1,0
1,0.951502961,1,2,1,1,0
1,1.214445988,1,2,0,1,0
1,1.053744492,1,2,1,1,0
1,0.691756599,1,2,0,1,0
1,0.727662264,1,2,1,1,0
1,0.964867431,1,2,1,1,0
1,0.51450899,1,2,0,1,0
1,0.850457154,1,2,1,1,0
1,0.693715591,1,2,0,1,0
1,0.890543729,1,2,1,1,0
1,0.677815764,1,2,0,1,0
1,0.668470949,1,2,0,1,0
1,0.889932261,1,2,1,1,0
1,0.695837998,1,2,0,1,0
1,0.776663805,1,2,1,1,0
1,0.828454254,1,2,1,1,0
1,0.684658384,1,2,0,1,0
1,0.913465851,1,2,1,1,0
1,0.896858962,1,2,0,1,0
1,0.861131537,1,2,1,1,0
1,0.867244637,1,2,1,1,0
1,0.655245001,1,2,0,1,0
1,0.952447649,1,2,1,1,0
1,0.75935146,1,2,1,1,0
1,0.748318662,1,2,0,1,0
1,0.710729953,1,2,1,1,0
1,0.700376872,1,2,0,1,0
1,1.000776933,1,2,1,1,0
1,0.531782747,1,2,0,1,0
1,0.870685281,1,2,1,1,0
1,0.723232659,1,2,1,1,0
1,0.635022187,1,2,0,1,0
1,0.961939016,1,2,1,1,0
1,0.744697712,1,2,1,1,0
1,0.652304695,1,2,0,1,0
1,0.649142453,1,2,0,1,0
1,1.411489679,1,2,1,1,0
1,0.816533824,1,2,1,1,0
1,0.612396711,1,2,0,1,0
1,0.600107765,1,2,0,1,0
1,1.056192175,1,2,1,1,0
1,0.876968187,1,2,0,1,0
1,0.896560679,1,2,1,1,0
1,0.668841636,1,2,0,1,0
1,1.249888422,1,2,1,1,0
1,0.601021932,1,2,0,1,0
1,0.767231611,1,2,1,1,0
1,0.595331752,1,2,0,1,0
1,0.788228738,1,2,1,1,0
1,0.609177911,1,2,0,1,0
1,0.832216668,1,2,1,1,0
1,0.562627969,1,2,0,1,0
1,0.987430656,1,2,1,1,0
1,0.527540325,1,2,0,1,0
1,0.647190373,1,2,0,1,0
1,0.878546377,1,2,1,1,0
1,0.880024498,1,2,1,1,0
1,0.916056818,1,2,0,1,0
1,0.61341666,1,2,0,1,0
1,0.892235537,1,2,1,1,0
1,0.6762032,1,2,0,1,0
1,0.599682274,1,2,0,1,0
1,0.775368763,1,2,1,1,0
1,0.690749663,1,2,0,1,0
1,1.058298637,1,2,1,1,0
1,0.70895295,1,2,0,1,0
1,0.577515166,1,2,0,1,0
1,0.603079529,1,2,1,1,0
1,0.630272781,1,2,0,1,0
1,0.636143377,1,2,0,1,0
1,0.960757999,1,2,1,1,0
1,0.587803426,1,2,0,1,0
1,0.538826855,1,2,0,1,0
1,0.820922277,1,2,1,1,0
1,0.485839063,1,2,0,1,0
1,0.693473086,1,2,0,1,0
1,0.853245366,1,2,1,1,0
1,0.862642496,1,2,1,1,0
1,0.537194899,1,2,0,1,0
1,0.606548689,1,2,0,1,0
1,1.02007119,1,2,1,1,0
1,0.579876792,1,2,0,1,0
1,0.738730722,1,2,1,1,0
1,0.642826966,1,2,0,1,0
1,0.583995646,1,2,0,1,0
1,0.744667459,1,2,1,1,0
1,0.587738557,1,2,0,1,0
1,0.928708273,1,2,1,1,0
1,0.562989679,1,2,0,1,0
1,0.524758936,1,2,0,1,0
1,0.960444847,1,2,1,1,0
1,0.882182785,1,2,1,1,0
1,0.569170831,1,2,0,1,0
1,0.814790953,1,2,1,1,0
1,0.543515658,1,2,0,1,0
1,0.751149699,1,2,1,1,0
1,0.641966586,1,2,0,1,0
1,0.7834886,1,2,1,1,0
1,0.592634749,1,2,0,1,0
1,0.735451807,1,2,1,1,0
1,0.653550156,1,2,0,1,0
1,0.682450826,0,2,1,1,0
1,0.643841986,1,2,0,1,0
1,0.767234434,1,2,1,1,0
1,0.555263892,1,2,0,1,0
1,0.532717404,1,2,0,1,0
1,0.782414688,1,2,1,1,0
1,0.563912041,1,2,0,1,0
1,0.822607784,1,2,1,1,0
1,0.534496804,1,2,0,1,0
1,1.405393962,1,2,1,1,0
1,0.795950704,1,2,0,1,0
1,0.562865786,1,2,0,1,0
1,0.889966371,1,2,1,1,0
1,0.802027439,1,2,1,1,0
1,0.58012895,1,2,0,1,0
1,0.697274085,1,2,1,1,0
1,0.654920645,1,2,0,1,0
1,0.526659595,1,2,0,1,0
1,0.714476626,1,2,1,1,0
1,1.212188729,1,2,1,1,0
1,0.816839731,1,2,0,1,0
1,1.074823233,1,3,1,0,1
1,0.554596589,1,3,1,0,0
1,0.738924235,1,3,0,0,0
1,0.77336943,1,3,1,0,0
1,0.944875216,1,3,1,0,0
1,0.666079533,1,3,0,0,0
1,0.778903786,1,3,1,0,0
1,0.602139518,1,3,0,0,0
1,0.703343629,1,3,1,0,0
1,0.515897301,1,3,0,0,0
1,0.959980867,1,3,1,0,0
1,0.72115561,1,3,1,0,0
1,0.688903495,1,3,0,0,0
1,0.666211827,1,3,1,0,0
1,0.643791936,1,3,0,0,0
1,0.498980828,1,3,0,0,0
1,0.632739051,1,3,1,0,0
1,0.834148901,0,3,1,0,0
1,0.752738473,1,3,0,0,0
1,1.170837982,1,3,1,0,0
1,0.772051672,1,3,1,0,0
1,0.624065202,1,3,0,0,0
1,0.965112695,1,3,1,0,0
1,0.662768091,1,3,0,0,0
1,0.969209188,1,3,1,0,0
1,0.583862939,1,3,0,0,0
1,0.689717506,1,3,1,0,0
1,0.807098573,1,3,1,0,0
1,0.634336308,1,3,0,0,0
1,1.006331593,1,3,1,0,0
1,0.620852253,1,3,0,0,0
1,1.095448631,1,3,1,0,0
1,0.548379003,1,3,0,0,0
1,0.654411249,1,3,0,0,0
1,0.900280167,1,3,1,0,0
1,0.585793243,1,3,0,0,0
1,1.041845016,1,3,1,0,0
1,0.76276742,1,3,1,0,0
1,0.784465014,1,3,0,0,0
1,0.942294959,1,3,1,0,0
1,0.620458926,1,3,0,0,0
1,0.850451452,1,3,1,0,0
1,0.665492876,1,3,1,0,0
1,0.563442198,1,3,0,0,0
1,0.84463127,1,3,1,0,0
1,0.762765161,0,3,1,0,0
1,0.593706268,1,3,0,0,0
1,0.896923234,1,3,1,0,0
1,0.63287087,1,3,0,0,0
1,0.840911131,1,3,1,0,0
1,0.699856881,1,3,0,0,0
1,0.754635557,1,3,1,0,0
1,0.807763702,1,3,1,0,0
1,0.58426867,1,3,0,0,0
1,0.889779896,1,3,1,0,0
1,0.81083293,1,3,1,0,0
1,0.659310399,1,3,0,0,0
1,0.580951794,1,3,0,0,0
1,0.838560514,1,3,1,0,0
1,0.701336146,1,3,1,0,0
1,0.64680932,1,3,0,0,0
1,0.558232745,1,3,0,0,0
1,0.781136061,1,3,1,0,0
1,0.671023982,1,3,0,0,0
1,1.15533918,1,3,1,0,0
1,0.620203226,1,3,0,0,0
1,0.93176575,1,3,1,0,0
1,0.620683384,1,3,0,0,0
1,0.87775626,1,3,1,0,0
1,0.635320891,1,3,0,0,0
1,0.790557823,1,3,1,0,0
1,0.652275789,1,3,0,0,0
1,0.799206735,1,3,1,0,0
1,0.70878206,1,3,0,0,0
1,0.922597665,1,3,1,0,0
1,0.733627643,1,3,0,0,0
1,0.61115954,1,3,0,0,0
1,0.810043337,1,3,1,0,0
1,0.845705129,1,3,1,0,0
1,0.711020392,1,3,0,0,0
1,0.579423783,1,3,0,0,0
1,0.941707914,1,3,1,0,0
1,0.690126782,1,3,0,0,0
1,0.604946626,1,3,0,0,0
1,0.635375177,1,3,1,0,0
1,0.59693217,1,3,0,0,0
1,0.908927648,1,3,1,0,0
1,0.884357313,1,3,0,0,0
1,0.597526497,1,3,0,0,0
1,0.989151047,1,3,1,0,0
1,0.50937683,1,3,0,0,0
1,0.858356598,1,3,0,0,0
1,1.062800117,1,3,1,0,0
1,0.5610424,1,3,0,0,0
1,0.673436827,1,3,0,0,0
1,0.859795925,1,3,1,0,0
1,0.560808019,1,3,0,0,0
1,0.592184303,1,3,0,0,0
1,0.857583926,1,3,1,0,0
1,0.759843515,1,3,1,0,0
1,0.605698086,1,3,0,0,0
1,0.685246629,1,3,0,0,0
1,0.899434939,1,3,1,0,0
1,0.725636071,1,3,0,0,0
1,0.794439514,1,3,1,0,0
1,0.747538314,1,3,0,0,0
1,0.549119417,1,3,0,0,0
1,1.260356327,1,3,1,0,0
1,0.676620121,1,3,0,0,0
1,0.894012781,1,3,1,0,0
1,0.534072737,1,3,0,0,0
1,0.479654891,1,3,0,0,0
1,0.705488038,1,3,1,0,0
1,0.905499096,1,3,1,0,0
1,0.638890581,1,3,0,0,0
1,0.930445506,1,3,1,0,0
1,0.665931404,1,3,0,0,0
1,0.686048601,1,3,1,0,0
1,0.589661259,1,3,0,0,0
1,0.766898704,1,3,1,0,0
1,0.6836286,1,3,0,0,0
1,0.761142471,1,3,1,0,0
1,0.647197628,1,3,0,0,0
1,1.037571457,1,3,1,0,0
1,0.624366715,1,3,0,0,0
1,0.825548039,1,3,1,0,0
1,0.594242674,1,3,0,0,0
1,0.587295606,1,3,0,0,0
1,1.082400728,1,3,1,0,0
1,0.66608783,1,3,0,0,0
1,0.910843666,1,3,1,0,0
1,0.624993037,1,3,0,0,0
1,0.870909727,1,3,1,0,0
1,0.546233867,1,3,0,0,0
1,0.512490615,1,3,0,0,0
1,0.936178544,1,3,1,0,0
1,0.794828815,1,3,1,0,0
1,0.610330451,1,3,0,0,0
1,0.789495148,1,3,1,0,0
1,0.766571932,1,3,0,0,0
1,0.569848812,1,3,0,0,0
1,0.832132864,1,3,1,0,0
1,1.168945467,1,3,1,0,0
1,0.517791385,1,3,0,0,0
1,0.640911654,1,3,0,1,1
1,0.817913131,1,3,1,1,0
1,0.444461877,1,3,0,1,0
1,0.521509076,1,3,0,1,0
1,0.64993112,0,3,1,1,0
1,0.608835515,1,3,0,1,0
1,0.549809951,1,3,0,1,0
1,1.100154835,1,3,1,1,0
1,0.8377255,1,3,1,1,0
1,0.538572371,1,3,0,1,0
1,0.676067186,1,3,0,1,0
1,0.815729455,1,3,1,1,0
1,0.828688844,1,3,1,1,0
1,0.596769935,1,3,0,1,0
1,0.523082611,1,3,0,1,0
1,0.79511467,1,3,1,1,0
1,0.634266097,1,3,0,1,0
1,0.723352259,1,3,1,1,0
1,0.553705296,1,3,0,1,0
1,0.570379469,1,3,0,1,0
1,0.765140647,1,3,1,1,0
1,0.593534504,1,3,0,1,0
1,0.829189588,1,3,1,1,0
1,0.687192204,1,3,0,1,0
1,0.569642947,1,3,0,1,0
1,0.734545158,1,3,1,1,0
1,0.56364123,1,3,0,1,0
1,0.879128436,1,3,1,1,0
1,0.57015348,1,3,0,1,0
1,0.567228567,1,3,0,1,0
1,0.756946998,0,3,1,1,0
1,0.597894808,1,3,0,1,0
1,0.597088569,1,3,1,1,0
1,1.097015667,1,3,1,1,0
1,0.530449026,1,3,0,1,0
1,0.813548923,1,3,1,1,0
1,0.469916423,1,3,0,1,0
1,0.873185158,1,3,1,1,0
1,0.53496905,1,3,0,1,0
1,0.508285827,1,3,0,1,0
1,0.750088819,1,3,1,1,0
1,0.615601594,1,3,0,1,0
1,0.637216053,1,3,0,1,0
1,0.746161162,1,3,1,1,0
1,0.927795521,1,3,1,1,0
1,0.498105273,1,3,0,1,0
1,0.925912324,1,3,1,1,0
1,0.797765154,1,3,1,1,0
1,0.478280337,1,3,0,1,0
1,0.683816308,1,3,1,1,0
1,0.558719287,1,3,0,1,0
